configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853736,2.938
1,50%,xz,-3,1,4853736,2.886
10,100%,xz,-9,1,4415072,3.682
11,50%,lzma,-6,16,4414351,3.79
12,75%,xz,-3,32,4853736,2.914
13,50%,lzma,-3,16,4852943,2.898
14,50%,lzma,-6,32,4414351,3.796
15,50%,xz,-6,32,4415072,3.801
16,75%,lzma,-3,16,4852943,2.919
17,75%,lzma,-6,32,4414351,3.79
18,100%,lzma,-6,1,4414351,3.771
19,75%,lzma,-3,1,4852943,2.897
2,75%,xz,-9,16,4415072,3.7
20,75%,lzma,-6,1,4414351,3.763
21,75%,lzma,-6,16,4414351,3.735
22,100%,xz,-9,32,4415072,3.704
23,100%,xz,-9,16,4415072,3.701
24,50%,lzma,-9,32,4414351,3.724
25,50%,lzma,-3,32,4852943,2.86
26,100%,xz,-3,1,4853736,2.883
27,100%,lzma,-9,16,4414351,3.662
28,100%,lzma,-3,1,4852943,2.917
29,50%,lzma,-6,1,4414351,3.796
3,100%,xz,-6,32,4415072,3.771
4,50%,lzma,-3,1,4852943,2.905
5,75%,xz,-3,1,4853736,2.885
6,100%,lzma,-6,16,4414351,3.747
7,75%,xz,-6,32,4415072,3.739
8,50%,xz,-3,32,4853736,2.901
9,75%,xz,-9,32,4415072,3.724
