configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.547
1,50%,xz,-3,1,4914796,3.505
10,100%,xz,-9,1,4489868,4.472
11,50%,lzma,-6,16,4489170,4.486
12,75%,xz,-3,32,4914796,3.511
13,50%,lzma,-3,16,4913990,3.528
14,50%,lzma,-6,32,4489170,4.441
15,50%,xz,-6,32,4489912,4.421
16,75%,lzma,-3,16,4913990,3.564
17,75%,lzma,-6,32,4489170,4.479
18,100%,lzma,-6,1,4489170,4.475
19,75%,lzma,-3,1,4913990,3.562
2,75%,xz,-9,16,4489868,4.434
20,75%,lzma,-6,1,4489170,4.432
21,75%,lzma,-6,16,4489170,4.462
22,100%,xz,-9,32,4489868,4.419
23,100%,xz,-9,16,4489868,4.487
24,50%,lzma,-9,32,4489124,4.486
25,50%,lzma,-3,32,4913990,3.568
26,100%,xz,-3,1,4914796,3.507
27,100%,lzma,-9,16,4489124,4.479
28,100%,lzma,-3,1,4913990,3.524
29,50%,lzma,-6,1,4489170,4.47
3,100%,xz,-6,32,4489912,4.447
4,50%,lzma,-3,1,4913990,3.741
5,75%,xz,-3,1,4914796,3.509
6,100%,lzma,-6,16,4489170,4.454
7,75%,xz,-6,32,4489912,4.44
8,50%,xz,-3,32,4914796,3.516
9,75%,xz,-9,32,4489868,4.444
