configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.668
1,50%,xz,-3,1,3001844,2.66
10,100%,xz,-9,1,2750272,5.56
11,50%,lzma,-6,16,2749760,5.502
12,75%,xz,-3,32,3001844,2.657
13,50%,lzma,-3,16,3001334,2.677
14,50%,lzma,-6,32,2749760,5.433
15,50%,xz,-6,32,2750228,5.481
16,75%,lzma,-3,16,3001334,2.665
17,75%,lzma,-6,32,2749760,5.464
18,100%,lzma,-6,1,2749760,5.429
19,75%,lzma,-3,1,3001334,2.686
2,75%,xz,-9,16,2750272,5.579
20,75%,lzma,-6,1,2749760,5.45
21,75%,lzma,-6,16,2749760,5.496
22,100%,xz,-9,32,2750272,5.56
23,100%,xz,-9,16,2750272,5.571
24,50%,lzma,-9,32,2749803,5.59
25,50%,lzma,-3,32,3001334,2.659
26,100%,xz,-3,1,3001844,2.699
27,100%,lzma,-9,16,2749803,5.625
28,100%,lzma,-3,1,3001334,2.71
29,50%,lzma,-6,1,2749760,5.454
3,100%,xz,-6,32,2750228,5.489
4,50%,lzma,-3,1,3001334,2.682
5,75%,xz,-3,1,3001844,2.694
6,100%,lzma,-6,16,2749760,5.505
7,75%,xz,-6,32,2750228,5.498
8,50%,xz,-3,32,3001844,2.71
9,75%,xz,-9,32,2750272,5.604
