configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618064,1.867
1,50%,xz,-3,1,2618064,1.853
10,100%,xz,-9,1,2426816,3.154
11,50%,lzma,-6,16,2426397,3.093
12,75%,xz,-3,32,2618064,1.847
13,50%,lzma,-3,16,2617615,1.826
14,50%,lzma,-6,32,2426397,3.195
15,50%,xz,-6,32,2426816,3.111
16,75%,lzma,-3,16,2617615,1.878
17,75%,lzma,-6,32,2426397,3.09
18,100%,lzma,-6,1,2426397,3.147
19,75%,lzma,-3,1,2617615,1.823
2,75%,xz,-9,16,2426816,3.114
20,75%,lzma,-6,1,2426397,3.132
21,75%,lzma,-6,16,2426397,3.084
22,100%,xz,-9,32,2426816,3.131
23,100%,xz,-9,16,2426816,3.147
24,50%,lzma,-9,32,2426397,3.132
25,50%,lzma,-3,32,2617615,1.814
26,100%,xz,-3,1,2618064,1.861
27,100%,lzma,-9,16,2426397,3.137
28,100%,lzma,-3,1,2617615,1.851
29,50%,lzma,-6,1,2426397,3.099
3,100%,xz,-6,32,2426816,3.119
4,50%,lzma,-3,1,2617615,1.842
5,75%,xz,-3,1,2618064,1.861
6,100%,lzma,-6,16,2426397,3.18
7,75%,xz,-6,32,2426816,3.109
8,50%,xz,-3,32,2618064,1.831
9,75%,xz,-9,32,2426816,3.11
