configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.09643635395833
1,1,1,0,1,0,1,0.01628780176328635
10,1,0,1,1,1,0,0.016205722254462623
11,1,0,1,1,1,1,0.016207146366014974
12,0,0,1,1,1,1,0.10149158347820328
13,1,0,1,0,1,1,0.016321201339447252
14,0,1,1,1,0,0,0.10057345580882926
15,0,0,1,0,0,1,0.09863688133370453
16,1,1,1,1,0,1,0.016248595132102826
17,0,1,0,1,0,1,0.0980332333247868
18,0,1,0,0,1,0,0.1001879980267685
19,0,1,0,0,0,1,0.0946085687819762
2,1,0,1,1,0,0,0.016240614247197832
20,1,0,0,0,0,1,0.016288818633844928
21,0,0,0,0,0,1,0.10038784684697258
22,1,1,0,1,0,0,0.01621348489811739
23,0,1,1,0,1,0,0.0949264064008404
24,1,1,1,1,1,0,0.01621428818450987
25,0,1,1,0,0,1,0.10089043238640433
26,1,1,1,0,0,0,0.016169449869402858
27,0,0,1,0,1,0,0.10194293495609454
28,1,0,0,0,1,0,0.016017344390021268
29,1,1,0,0,1,1,0.016266589505549687
3,1,0,1,0,0,0,0.01620298343450325
4,1,1,1,1,1,1,0.016109878529785855
5,1,0,0,1,1,1,0.016244678121375068
6,1,0,0,1,0,1,0.016161173185464138
7,0,0,0,1,1,1,0.10036839234760538
8,0,0,1,1,0,1,0.09870384873720676
9,0,1,1,1,1,1,0.10086449039010686
