configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,91943.6238476016
1,1,1,0,1,0,1,81862.17455078544
10,1,0,1,1,1,0,81775.7974223778
11,1,0,1,1,1,1,81837.23947933184
12,0,0,1,1,1,1,83106.53559768725
13,1,0,1,0,1,1,95487.78214729867
14,0,1,1,1,0,0,81125.5620074715
15,0,0,1,0,0,1,81305.7045708441
16,1,1,1,1,0,1,82395.98289920813
17,0,1,0,1,0,1,80584.06686994803
18,0,1,0,0,1,0,80672.18647279097
19,0,1,0,0,0,1,80802.95512567485
2,1,0,1,1,0,0,79883.77230664472
20,1,0,0,0,0,1,81387.65959611375
21,0,0,0,0,0,1,80918.28661030545
22,1,1,0,1,0,0,82837.88683532846
23,0,1,1,0,1,0,82048.45453531037
24,1,1,1,1,1,0,81757.19095373033
25,0,1,1,0,0,1,82910.89541196807
26,1,1,1,0,0,0,79136.50049214988
27,0,0,1,0,1,0,81356.2874132142
28,1,0,0,0,1,0,82607.95972300229
29,1,1,0,0,1,1,81816.36921371115
3,1,0,1,0,0,0,82212.9895208035
4,1,1,1,1,1,1,83483.17868213622
5,1,0,0,1,1,1,81392.99885097504
6,1,0,0,1,0,1,81470.7026057834
7,0,0,0,1,1,1,82271.61133311191
8,0,0,1,1,0,1,82121.80404522152
9,0,1,1,1,1,1,81868.32021025095
