configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.484814582160249
1,1,1,0,1,0,1,13.60944023925736
10,1,0,1,1,1,0,13.569084518741347
11,1,0,1,1,1,1,13.585912462364039
12,0,0,1,1,1,1,13.594183615028882
13,1,0,1,0,1,1,13.532171738195494
14,0,1,1,1,0,0,13.592703213315124
15,0,0,1,0,0,1,13.627406758079456
16,1,1,1,1,0,1,13.587657377629736
17,0,1,0,1,0,1,13.550676925950226
18,0,1,0,0,1,0,13.53456860402853
19,0,1,0,0,0,1,13.611049744181
2,1,0,1,1,0,0,13.6106908052994
20,1,0,0,0,0,1,13.607242481004455
21,0,0,0,0,0,1,13.545314021133475
22,1,1,0,1,0,0,13.581355608053551
23,0,1,1,0,1,0,13.574025268524823
24,1,1,1,1,1,0,13.639513147194071
25,0,1,1,0,0,1,13.600753768054616
26,1,1,1,0,0,0,13.40094516104042
27,0,0,1,0,1,0,13.628398745211694
28,1,0,0,0,1,0,13.603334909245673
29,1,1,0,0,1,1,13.604049531708355
3,1,0,1,0,0,0,13.5809161221294
4,1,1,1,1,1,1,13.632612588153894
5,1,0,0,1,1,1,13.650610299398355
6,1,0,0,1,0,1,13.638719265972448
7,0,0,0,1,1,1,13.658611527835347
8,0,0,1,1,0,1,13.637385206303204
9,0,1,1,1,1,1,13.532458910270126
