configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.621
1,50%,xz,-3,1,2131652,2.605
10,100%,xz,-9,1,1738884,11.997
11,50%,lzma,-6,16,1778958,11.466
12,75%,xz,-3,32,2131652,2.603
13,50%,lzma,-3,16,2131278,2.591
14,50%,lzma,-6,32,1778958,11.455
15,50%,xz,-6,32,1779272,11.571
16,75%,lzma,-3,16,2131278,2.545
17,75%,lzma,-6,32,1778958,11.426
18,100%,lzma,-6,1,1778958,11.43
19,75%,lzma,-3,1,2131278,2.577
2,75%,xz,-9,16,1738884,11.998
20,75%,lzma,-6,1,1778958,11.491
21,75%,lzma,-6,16,1778958,11.456
22,100%,xz,-9,32,1738884,11.883
23,100%,xz,-9,16,1738884,11.862
24,50%,lzma,-9,32,1738572,11.884
25,50%,lzma,-3,32,2131278,2.549
26,100%,xz,-3,1,2131652,2.606
27,100%,lzma,-9,16,1738572,11.787
28,100%,lzma,-3,1,2131278,2.58
29,50%,lzma,-6,1,1778958,11.47
3,100%,xz,-6,32,1779272,11.651
4,50%,lzma,-3,1,2131278,2.574
5,75%,xz,-3,1,2131652,2.614
6,100%,lzma,-6,16,1778958,11.457
7,75%,xz,-6,32,1779272,11.59
8,50%,xz,-3,32,2131652,2.631
9,75%,xz,-9,32,1738884,11.905
