configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618064,1.847
1,50%,xz,-3,1,2618064,1.847
10,100%,xz,-9,1,2426816,3.107
11,50%,lzma,-6,16,2426397,3.09
12,75%,xz,-3,32,2618064,1.851
13,50%,lzma,-3,16,2617615,1.822
14,50%,lzma,-6,32,2426397,3.044
15,50%,xz,-6,32,2426816,3.085
16,75%,lzma,-3,16,2617615,1.863
17,75%,lzma,-6,32,2426397,3.081
18,100%,lzma,-6,1,2426397,3.049
19,75%,lzma,-3,1,2617615,1.979
2,75%,xz,-9,16,2426816,3.113
20,75%,lzma,-6,1,2426397,3.098
21,75%,lzma,-6,16,2426397,3.091
22,100%,xz,-9,32,2426816,3.088
23,100%,xz,-9,16,2426816,3.132
24,50%,lzma,-9,32,2426397,3.089
25,50%,lzma,-3,32,2617615,1.812
26,100%,xz,-3,1,2618064,1.868
27,100%,lzma,-9,16,2426397,3.121
28,100%,lzma,-3,1,2617615,1.814
29,50%,lzma,-6,1,2426397,3.103
3,100%,xz,-6,32,2426816,3.089
4,50%,lzma,-3,1,2617615,1.831
5,75%,xz,-3,1,2618064,1.831
6,100%,lzma,-6,16,2426397,3.056
7,75%,xz,-6,32,2426816,3.091
8,50%,xz,-3,32,2618064,1.862
9,75%,xz,-9,32,2426816,3.076
