configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.175
1,50%,xz,-3,1,4244480,3.195
10,100%,xz,-9,1,3763616,8.958
11,50%,lzma,-6,16,3786768,8.519
12,75%,xz,-3,32,4244480,3.141
13,50%,lzma,-3,16,4243773,3.089
14,50%,lzma,-6,32,3786768,8.54
15,50%,xz,-6,32,3787400,8.741
16,75%,lzma,-3,16,4243773,3.111
17,75%,lzma,-6,32,3786768,8.514
18,100%,lzma,-6,1,3786768,8.569
19,75%,lzma,-3,1,4243773,3.096
2,75%,xz,-9,16,3763616,8.885
20,75%,lzma,-6,1,3786768,8.529
21,75%,lzma,-6,16,3786768,8.488
22,100%,xz,-9,32,3763616,8.887
23,100%,xz,-9,16,3763616,8.865
24,50%,lzma,-9,32,3762987,8.832
25,50%,lzma,-3,32,4243773,3.101
26,100%,xz,-3,1,4244480,3.158
27,100%,lzma,-9,16,3762987,8.879
28,100%,lzma,-3,1,4243773,3.077
29,50%,lzma,-6,1,3786768,8.542
3,100%,xz,-6,32,3787400,8.574
4,50%,lzma,-3,1,4243773,3.053
5,75%,xz,-3,1,4244480,3.164
6,100%,lzma,-6,16,3786768,8.559
7,75%,xz,-6,32,3787400,8.609
8,50%,xz,-3,32,4244480,3.141
9,75%,xz,-9,32,3763616,8.905
