configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618072,1.882
1,50%,xz,-3,1,2618064,1.837
10,100%,xz,-9,1,2426816,3.103
11,50%,lzma,-6,16,2426397,3.151
12,75%,xz,-3,32,2618072,1.89
13,50%,lzma,-3,16,2617615,1.85
14,50%,lzma,-6,32,2426397,3.135
15,50%,xz,-6,32,2426824,3.106
16,75%,lzma,-3,16,2617615,1.854
17,75%,lzma,-6,32,2426397,3.051
18,100%,lzma,-6,1,2426397,3.073
19,75%,lzma,-3,1,2617615,1.846
2,75%,xz,-9,16,2426824,3.119
20,75%,lzma,-6,1,2426397,3.057
21,75%,lzma,-6,16,2426397,3.139
22,100%,xz,-9,32,2426824,3.118
23,100%,xz,-9,16,2426824,3.14
24,50%,lzma,-9,32,2426397,3.095
25,50%,lzma,-3,32,2617615,1.846
26,100%,xz,-3,1,2618064,1.853
27,100%,lzma,-9,16,2426397,3.145
28,100%,lzma,-3,1,2617615,1.847
29,50%,lzma,-6,1,2426397,3.093
3,100%,xz,-6,32,2426824,3.1
4,50%,lzma,-3,1,2617615,1.894
5,75%,xz,-3,1,2618064,1.851
6,100%,lzma,-6,16,2426397,3.129
7,75%,xz,-6,32,2426824,3.116
8,50%,xz,-3,32,2618072,1.863
9,75%,xz,-9,32,2426824,3.1
