configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2149748,1.3
1,50%,xz,-3,1,2131652,2.635
10,100%,xz,-9,1,1738884,11.919
11,50%,lzma,-6,16,1778958,11.453
12,75%,xz,-3,32,2149748,1.315
13,50%,lzma,-3,16,2131278,2.569
14,50%,lzma,-6,32,1778958,11.453
15,50%,xz,-6,32,1797072,8.696
16,75%,lzma,-3,16,2131278,2.551
17,75%,lzma,-6,32,1778958,11.447
18,100%,lzma,-6,1,1778958,11.472
19,75%,lzma,-3,1,2131278,2.553
2,75%,xz,-9,16,1738892,11.912
20,75%,lzma,-6,1,1778958,11.435
21,75%,lzma,-6,16,1778958,11.473
22,100%,xz,-9,32,1738892,11.885
23,100%,xz,-9,16,1738892,11.877
24,50%,lzma,-9,32,1738572,11.806
25,50%,lzma,-3,32,2131278,2.546
26,100%,xz,-3,1,2131652,2.661
27,100%,lzma,-9,16,1738572,11.809
28,100%,lzma,-3,1,2131278,2.586
29,50%,lzma,-6,1,1778958,11.471
3,100%,xz,-6,32,1797072,8.687
4,50%,lzma,-3,1,2131278,2.569
5,75%,xz,-3,1,2131652,2.639
6,100%,lzma,-6,16,1778958,11.469
7,75%,xz,-6,32,1797072,8.63
8,50%,xz,-3,32,2149748,1.301
9,75%,xz,-9,32,1738892,11.875
