configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.348
1,50%,xz,-3,1,3272440,2.33
10,100%,xz,-9,1,2849908,5.882
11,50%,lzma,-6,16,2849620,5.806
12,75%,xz,-3,32,3272448,2.308
13,50%,lzma,-3,16,3271884,2.295
14,50%,lzma,-6,32,2849620,5.798
15,50%,xz,-6,32,2850112,5.801
16,75%,lzma,-3,16,3271884,2.306
17,75%,lzma,-6,32,2849620,5.826
18,100%,lzma,-6,1,2849620,5.816
19,75%,lzma,-3,1,3271884,2.312
2,75%,xz,-9,16,2849916,5.893
20,75%,lzma,-6,1,2849620,5.793
21,75%,lzma,-6,16,2849620,5.801
22,100%,xz,-9,32,2849916,5.908
23,100%,xz,-9,16,2849916,5.899
24,50%,lzma,-9,32,2849422,5.901
25,50%,lzma,-3,32,3271884,2.328
26,100%,xz,-3,1,3272440,2.293
27,100%,lzma,-9,16,2849422,5.911
28,100%,lzma,-3,1,3271884,2.352
29,50%,lzma,-6,1,2849620,5.784
3,100%,xz,-6,32,2850112,5.82
4,50%,lzma,-3,1,3271884,2.33
5,75%,xz,-3,1,3272440,2.317
6,100%,lzma,-6,16,2849620,5.784
7,75%,xz,-6,32,2850112,5.835
8,50%,xz,-3,32,3272448,2.325
9,75%,xz,-9,32,2849916,5.866
