configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001852,2.727
1,50%,xz,-3,1,3001844,2.702
10,100%,xz,-9,1,2750272,5.536
11,50%,lzma,-6,16,2749760,5.413
12,75%,xz,-3,32,3001852,2.695
13,50%,lzma,-3,16,3001334,2.681
14,50%,lzma,-6,32,2749760,5.424
15,50%,xz,-6,32,2750236,5.433
16,75%,lzma,-3,16,3001334,2.702
17,75%,lzma,-6,32,2749760,5.434
18,100%,lzma,-6,1,2749760,5.424
19,75%,lzma,-3,1,3001334,2.692
2,75%,xz,-9,16,2750280,5.553
20,75%,lzma,-6,1,2749760,5.47
21,75%,lzma,-6,16,2749760,5.425
22,100%,xz,-9,32,2750280,5.503
23,100%,xz,-9,16,2750280,5.547
24,50%,lzma,-9,32,2749803,5.505
25,50%,lzma,-3,32,3001334,2.693
26,100%,xz,-3,1,3001844,2.753
27,100%,lzma,-9,16,2749803,5.508
28,100%,lzma,-3,1,3001334,2.676
29,50%,lzma,-6,1,2749760,5.44
3,100%,xz,-6,32,2750236,5.425
4,50%,lzma,-3,1,3001334,2.68
5,75%,xz,-3,1,3001844,2.72
6,100%,lzma,-6,16,2749760,5.464
7,75%,xz,-6,32,2750236,5.4
8,50%,xz,-3,32,3001852,2.696
9,75%,xz,-9,32,2750280,5.505
