configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.94
1,50%,xz,-3,1,4853736,2.923
10,100%,xz,-9,1,4415072,3.69
11,50%,lzma,-6,16,4414351,3.715
12,75%,xz,-3,32,4853744,2.891
13,50%,lzma,-3,16,4852943,2.896
14,50%,lzma,-6,32,4414351,3.795
15,50%,xz,-6,32,4415080,3.77
16,75%,lzma,-3,16,4852943,2.89
17,75%,lzma,-6,32,4414351,3.776
18,100%,lzma,-6,1,4414351,3.766
19,75%,lzma,-3,1,4852943,2.895
2,75%,xz,-9,16,4415080,3.678
20,75%,lzma,-6,1,4414351,3.742
21,75%,lzma,-6,16,4414351,3.758
22,100%,xz,-9,32,4415080,3.712
23,100%,xz,-9,16,4415080,3.714
24,50%,lzma,-9,32,4414351,3.695
25,50%,lzma,-3,32,4852943,2.901
26,100%,xz,-3,1,4853736,2.919
27,100%,lzma,-9,16,4414351,3.694
28,100%,lzma,-3,1,4852943,2.921
29,50%,lzma,-6,1,4414351,3.749
3,100%,xz,-6,32,4415080,3.76
4,50%,lzma,-3,1,4852943,2.892
5,75%,xz,-3,1,4853736,2.951
6,100%,lzma,-6,16,4414351,3.728
7,75%,xz,-6,32,4415080,3.756
8,50%,xz,-3,32,4853744,2.909
9,75%,xz,-9,32,4415080,3.694
