configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.23
1,50%,xz,-3,1,14777004,10.006
10,100%,xz,-9,1,13374160,28.626
11,50%,lzma,-6,16,13497551,25.462
12,75%,xz,-3,32,14838428,3.224
13,50%,lzma,-3,16,14775082,9.896
14,50%,lzma,-6,32,13497551,25.463
15,50%,xz,-6,32,13577880,13.461
16,75%,lzma,-3,16,14775082,10.042
17,75%,lzma,-6,32,13497551,25.443
18,100%,lzma,-6,1,13497551,25.44
19,75%,lzma,-3,1,14775082,9.902
2,75%,xz,-9,16,13374168,28.679
20,75%,lzma,-6,1,13497551,25.459
21,75%,lzma,-6,16,13497551,25.557
22,100%,xz,-9,32,13374168,28.664
23,100%,xz,-9,16,13374168,28.699
24,50%,lzma,-9,32,13365111,28.661
25,50%,lzma,-3,32,14775082,9.944
26,100%,xz,-3,1,14777004,10.0
27,100%,lzma,-9,16,13365111,28.468
28,100%,lzma,-3,1,14775082,9.927
29,50%,lzma,-6,1,13497551,25.703
3,100%,xz,-6,32,13577880,13.582
4,50%,lzma,-3,1,14775082,9.906
5,75%,xz,-3,1,14777004,10.018
6,100%,lzma,-6,16,13497551,25.422
7,75%,xz,-6,32,13577880,13.608
8,50%,xz,-3,32,14838428,3.273
9,75%,xz,-9,32,13374168,28.619
