configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.126
1,50%,xz,-3,1,4244480,3.138
10,100%,xz,-9,1,3763616,8.946
11,50%,lzma,-6,16,3786768,8.554
12,75%,xz,-3,32,4248448,2.065
13,50%,lzma,-3,16,4243773,3.09
14,50%,lzma,-6,32,3786768,8.552
15,50%,xz,-6,32,3787408,8.615
16,75%,lzma,-3,16,4243773,3.092
17,75%,lzma,-6,32,3786768,8.589
18,100%,lzma,-6,1,3786768,8.599
19,75%,lzma,-3,1,4243773,3.074
2,75%,xz,-9,16,3763624,8.967
20,75%,lzma,-6,1,3786768,8.525
21,75%,lzma,-6,16,3786768,8.649
22,100%,xz,-9,32,3763624,8.933
23,100%,xz,-9,16,3763624,8.913
24,50%,lzma,-9,32,3762987,8.855
25,50%,lzma,-3,32,4243773,3.078
26,100%,xz,-3,1,4244480,3.157
27,100%,lzma,-9,16,3762987,8.889
28,100%,lzma,-3,1,4243773,3.138
29,50%,lzma,-6,1,3786768,8.599
3,100%,xz,-6,32,3787408,8.635
4,50%,lzma,-3,1,4243773,3.064
5,75%,xz,-3,1,4244480,3.127
6,100%,lzma,-6,16,3786768,8.615
7,75%,xz,-6,32,3787408,8.619
8,50%,xz,-3,32,4248448,2.058
9,75%,xz,-9,32,3763624,8.985
