configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.501
1,50%,xz,-3,1,515648,0.459
10,100%,xz,-9,1,453260,1.564
11,50%,lzma,-6,16,453144,1.532
12,75%,xz,-3,32,515656,0.456
13,50%,lzma,-3,16,515524,0.439
14,50%,lzma,-6,32,453144,1.495
15,50%,xz,-6,32,453268,1.538
16,75%,lzma,-3,16,515524,0.46
17,75%,lzma,-6,32,453144,1.497
18,100%,lzma,-6,1,453144,1.494
19,75%,lzma,-3,1,515524,0.458
2,75%,xz,-9,16,453268,1.557
20,75%,lzma,-6,1,453144,1.513
21,75%,lzma,-6,16,453144,1.49
22,100%,xz,-9,32,453268,1.589
23,100%,xz,-9,16,453268,1.589
24,50%,lzma,-9,32,453144,1.578
25,50%,lzma,-3,32,515524,0.466
26,100%,xz,-3,1,515648,0.485
27,100%,lzma,-9,16,453144,1.541
28,100%,lzma,-3,1,515524,0.444
29,50%,lzma,-6,1,453144,1.493
3,100%,xz,-6,32,453268,1.543
4,50%,lzma,-3,1,515524,0.471
5,75%,xz,-3,1,515648,0.456
6,100%,lzma,-6,16,453144,1.501
7,75%,xz,-6,32,453268,1.551
8,50%,xz,-3,32,515656,0.486
9,75%,xz,-9,32,453268,1.561
