configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10432656,5.287
1,50%,xz,-3,1,10362252,12.671
10,100%,xz,-9,1,8385868,36.246
11,50%,lzma,-6,16,8627467,31.522
12,75%,xz,-3,32,10432656,5.321
13,50%,lzma,-3,16,10360607,12.664
14,50%,lzma,-6,32,8627467,31.683
15,50%,xz,-6,32,8712308,19.751
16,75%,lzma,-3,16,10360607,12.671
17,75%,lzma,-6,32,8627467,31.454
18,100%,lzma,-6,1,8627467,31.479
19,75%,lzma,-3,1,10360607,12.707
2,75%,xz,-9,16,8385876,36.345
20,75%,lzma,-6,1,8627467,31.553
21,75%,lzma,-6,16,8627467,31.498
22,100%,xz,-9,32,8385876,36.282
23,100%,xz,-9,16,8385876,36.437
24,50%,lzma,-9,32,8384529,36.139
25,50%,lzma,-3,32,10360607,12.62
26,100%,xz,-3,1,10362252,12.802
27,100%,lzma,-9,16,8384529,36.299
28,100%,lzma,-3,1,10360607,12.647
29,50%,lzma,-6,1,8627467,31.514
3,100%,xz,-6,32,8712308,19.624
4,50%,lzma,-3,1,10360607,12.659
5,75%,xz,-3,1,10362252,12.818
6,100%,lzma,-6,16,8627467,31.403
7,75%,xz,-6,32,8712308,19.815
8,50%,xz,-3,32,10432656,5.334
9,75%,xz,-9,32,8385876,36.235
