configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.589
1,50%,xz,-3,1,4914796,3.538
10,100%,xz,-9,1,4489868,4.402
11,50%,lzma,-6,16,4489170,4.425
12,75%,xz,-3,32,4914804,3.623
13,50%,lzma,-3,16,4913990,3.515
14,50%,lzma,-6,32,4489170,4.422
15,50%,xz,-6,32,4489920,4.44
16,75%,lzma,-3,16,4913990,3.53
17,75%,lzma,-6,32,4489170,4.405
18,100%,lzma,-6,1,4489170,4.365
19,75%,lzma,-3,1,4913990,3.573
2,75%,xz,-9,16,4489876,4.43
20,75%,lzma,-6,1,4489170,4.438
21,75%,lzma,-6,16,4489170,4.445
22,100%,xz,-9,32,4489876,4.445
23,100%,xz,-9,16,4489876,4.411
24,50%,lzma,-9,32,4489124,4.432
25,50%,lzma,-3,32,4913990,3.55
26,100%,xz,-3,1,4914796,3.529
27,100%,lzma,-9,16,4489124,4.436
28,100%,lzma,-3,1,4913990,3.52
29,50%,lzma,-6,1,4489170,4.4
3,100%,xz,-6,32,4489920,4.431
4,50%,lzma,-3,1,4913990,3.535
5,75%,xz,-3,1,4914796,3.573
6,100%,lzma,-6,16,4489170,4.417
7,75%,xz,-6,32,4489920,4.412
8,50%,xz,-3,32,4914804,3.571
9,75%,xz,-9,32,4489876,4.414
