configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,127817.7421251489
1,1,1,0,1,0,1,125608.10021516668
10,1,0,1,1,1,0,126550.88104723385
11,1,0,1,1,1,1,127172.58464289305
12,0,0,1,1,1,1,127541.42226541624
13,1,0,1,0,1,1,126382.94537981866
14,0,1,1,1,0,0,128045.3997769449
15,0,0,1,0,0,1,127108.7338953234
16,1,1,1,1,0,1,124688.27930174564
17,0,1,0,1,0,1,128510.91828761774
18,0,1,0,0,1,0,127088.21828672373
19,0,1,0,0,0,1,126723.43876723439
2,1,0,1,1,0,0,125282.98293771055
20,1,0,0,0,0,1,126588.36754172988
21,0,0,0,0,0,1,126833.85905967915
22,1,1,0,1,0,0,127887.21370848619
23,0,1,1,0,1,0,124451.9447483146
24,1,1,1,1,1,0,127896.20966793028
25,0,1,1,0,0,1,124797.04879939
26,1,1,1,0,0,0,127587.1484017158
27,0,0,1,0,1,0,127404.6026186742
28,1,0,0,0,1,0,125939.66734296268
29,1,1,0,0,1,1,126890.83201049641
3,1,0,1,0,0,0,128009.3395614144
4,1,1,1,1,1,1,126902.90912228874
5,1,0,0,1,1,1,127503.6944195458
6,1,0,0,1,0,1,127735.12843767164
7,0,0,0,1,1,1,126315.57673166026
8,0,0,1,1,0,1,123424.48643071196
9,0,1,1,1,1,1,127698.10125693242
