configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13559992.541054904
1,1,1,0,1,0,1,13431337.952473965
10,1,0,1,1,1,0,13417688.114752607
11,1,0,1,1,1,1,13441537.739015484
12,0,0,1,1,1,1,13441559.705510195
13,1,0,1,0,1,1,14266426.973193364
14,0,1,1,1,0,0,13364747.28408846
15,0,0,1,0,0,1,13379894.588684082
16,1,1,1,1,0,1,13380635.925892532
17,0,1,0,1,0,1,13488775.569403565
18,0,1,0,0,1,0,13663249.868305026
19,0,1,0,0,0,1,13678269.532499785
2,1,0,1,1,0,0,11365132.334050125
20,1,0,0,0,0,1,13679142.354828415
21,0,0,0,0,0,1,13470725.183955768
22,1,1,0,1,0,0,13356154.613626026
23,0,1,1,0,1,0,13423646.382268673
24,1,1,1,1,1,0,13155244.005372666
25,0,1,1,0,0,1,13636497.243664425
26,1,1,1,0,0,0,13373224.304497154
27,0,0,1,0,1,0,13572691.47362698
28,1,0,0,0,1,0,11796107.214125805
29,1,1,0,0,1,1,13690950.84139896
3,1,0,1,0,0,0,13192215.90255906
4,1,1,1,1,1,1,13590055.128167348
5,1,0,0,1,1,1,13437671.23712642
6,1,0,0,1,0,1,13417884.259647913
7,0,0,0,1,1,1,13509409.068419985
8,0,0,1,1,0,1,13233101.786949553
9,0,1,1,1,1,1,14035210.510153988
