configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.09897990311458486
1,1,1,0,1,0,1,0.01629456911665079
10,1,0,1,1,1,0,0.016105204320435638
11,1,0,1,1,1,1,0.016220129479392782
12,0,0,1,1,1,1,0.10105436981080117
13,1,0,1,0,1,1,0.016193808851563858
14,0,1,1,1,0,0,0.09461680557912903
15,0,0,1,0,0,1,0.09699188431866916
16,1,1,1,1,0,1,0.016112988199977932
17,0,1,0,1,0,1,0.0998535721492586
18,0,1,0,0,1,0,0.10003667834804313
19,0,1,0,0,0,1,0.09906786770842957
2,1,0,1,1,0,0,0.016206480061151957
20,1,0,0,0,0,1,0.01625185702055824
21,0,0,0,0,0,1,0.0983297547857759
22,1,1,0,1,0,0,0.01629828286906118
23,0,1,1,0,1,0,0.09963052855382254
24,1,1,1,1,1,0,0.016004351139639016
25,0,1,1,0,0,1,0.09829986293065048
26,1,1,1,0,0,0,0.0161115403312098
27,0,0,1,0,1,0,0.09934498643530074
28,1,0,0,0,1,0,0.01615643925702445
29,1,1,0,0,1,1,0.01625381207179713
3,1,0,1,0,0,0,0.016155660250762028
4,1,1,1,1,1,1,0.016159466968332866
5,1,0,0,1,1,1,0.016215260272977997
6,1,0,0,1,0,1,0.016172910704007386
7,0,0,0,1,1,1,0.09766352673250396
8,0,0,1,1,0,1,0.10004234472208497
9,0,1,1,1,1,1,0.10112400735054412
