configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,4878.941269744466
1,1,1,0,1,0,1,26730.17756856959
10,1,0,1,1,1,0,27902.56424565417
11,1,0,1,1,1,1,27734.711933414503
12,0,0,1,1,1,1,24896.306881837147
13,1,0,1,0,1,1,27606.388118210558
14,0,1,1,1,0,0,25317.737606967443
15,0,0,1,0,0,1,24934.48464160419
16,1,1,1,1,0,1,27579.815987467733
17,0,1,0,1,0,1,24593.409458133407
18,0,1,0,0,1,0,24487.417140702248
19,0,1,0,0,0,1,25326.329758943994
2,1,0,1,1,0,0,27398.986785468678
20,1,0,0,0,0,1,26840.449631212217
21,0,0,0,0,0,1,24442.049123630328
22,1,1,0,1,0,0,26553.090248643133
23,0,1,1,0,1,0,27503.582341599995
24,1,1,1,1,1,0,27730.328105242137
25,0,1,1,0,0,1,23759.854399612243
26,1,1,1,0,0,0,27833.909495259886
27,0,0,1,0,1,0,24961.559198833795
28,1,0,0,0,1,0,27450.20532753585
29,1,1,0,0,1,1,27959.123761061328
3,1,0,1,0,0,0,27993.71820963376
4,1,1,1,1,1,1,27773.99742812784
5,1,0,0,1,1,1,27652.1142806579
6,1,0,0,1,0,1,27992.229357130454
7,0,0,0,1,1,1,25080.8229519627
8,0,0,1,1,0,1,23572.063333419766
9,0,1,1,1,1,1,24651.48956625704
