configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.523583780501792
1,1,1,0,1,0,1,13.66000884779263
10,1,0,1,1,1,0,13.610343057713626
11,1,0,1,1,1,1,13.664377765251055
12,0,0,1,1,1,1,13.65165769319174
13,1,0,1,0,1,1,13.65033286931771
14,0,1,1,1,0,0,13.620895412814814
15,0,0,1,0,0,1,13.6171890345701
16,1,1,1,1,0,1,13.557787435981181
17,0,1,0,1,0,1,13.645078280750209
18,0,1,0,0,1,0,13.590839155346575
19,0,1,0,0,0,1,13.661417955011382
2,1,0,1,1,0,0,13.667141411765163
20,1,0,0,0,0,1,12.302937586671286
21,0,0,0,0,0,1,13.587491309981935
22,1,1,0,1,0,0,13.620389854026712
23,0,1,1,0,1,0,13.650995385961854
24,1,1,1,1,1,0,13.624405240426517
25,0,1,1,0,0,1,13.587298517596562
26,1,1,1,0,0,0,13.593267463961418
27,0,0,1,0,1,0,13.581090847909946
28,1,0,0,0,1,0,13.55973674925374
29,1,1,0,0,1,1,13.602396564423318
3,1,0,1,0,0,0,13.638434413716988
4,1,1,1,1,1,1,13.545251416131167
5,1,0,0,1,1,1,13.617554586390979
6,1,0,0,1,0,1,13.651577532230625
7,0,0,0,1,1,1,13.574625577858185
8,0,0,1,1,0,1,13.646399745367733
9,0,1,1,1,1,1,13.594131004462032
