configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12839400.358680924
1,1,1,0,1,0,1,11855182.07963374
10,1,0,1,1,1,0,12885819.330777248
11,1,0,1,1,1,1,12562907.739770647
12,0,0,1,1,1,1,12787055.89859568
13,1,0,1,0,1,1,12754294.30680277
14,0,1,1,1,0,0,12781794.201324707
15,0,0,1,0,0,1,12638157.169902775
16,1,1,1,1,0,1,12894083.079654325
17,0,1,0,1,0,1,12176790.02697488
18,0,1,0,0,1,0,12641800.522820774
19,0,1,0,0,0,1,12928145.4624125
2,1,0,1,1,0,0,12712428.505173376
20,1,0,0,0,0,1,12805878.910596633
21,0,0,0,0,0,1,12697281.19571784
22,1,1,0,1,0,0,12881035.307864664
23,0,1,1,0,1,0,12751112.655172812
24,1,1,1,1,1,0,12800657.397524865
25,0,1,1,0,0,1,12851608.727869134
26,1,1,1,0,0,0,12876964.392346358
27,0,0,1,0,1,0,12746097.888370205
28,1,0,0,0,1,0,13126414.759978386
29,1,1,0,0,1,1,12715288.872215224
3,1,0,1,0,0,0,12833551.028838046
4,1,1,1,1,1,1,12795738.012780175
5,1,0,0,1,1,1,12688999.978892734
6,1,0,0,1,0,1,12883235.327392925
7,0,0,0,1,1,1,12622981.40656323
8,0,0,1,1,0,1,12817737.762211004
9,0,1,1,1,1,1,12868673.2610008
