configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.05962930525158521
1,1,1,0,1,0,1,0.059239932157060624
10,1,0,1,1,1,0,0.058856964435627074
11,1,0,1,1,1,1,0.059606494987875326
12,0,0,1,1,1,1,0.0592390842348382
13,1,0,1,0,1,1,0.05934369792031428
14,0,1,1,1,0,0,0.0588798505214204
15,0,0,1,0,0,1,0.05931890928297976
16,1,1,1,1,0,1,0.05940913353721975
17,0,1,0,1,0,1,0.0587903748918338
18,0,1,0,0,1,0,0.059680376185396185
19,0,1,0,0,0,1,0.059295223219461436
2,1,0,1,1,0,0,0.05915712266628729
20,1,0,0,0,0,1,0.059085727840783364
21,0,0,0,0,0,1,0.05923387561010938
22,1,1,0,1,0,0,0.059579781172953
23,0,1,1,0,1,0,0.059613966621531775
24,1,1,1,1,1,0,0.05951450890556631
25,0,1,1,0,0,1,0.05917925552285384
26,1,1,1,0,0,0,0.05960559065297252
27,0,0,1,0,1,0,0.05930602635324252
28,1,0,0,0,1,0,0.059300659402990064
29,1,1,0,0,1,1,0.059409359807150015
3,1,0,1,0,0,0,0.059246509875578016
4,1,1,1,1,1,1,0.05938201924048861
5,1,0,0,1,1,1,0.05904205995253831
6,1,0,0,1,0,1,0.05926533272948931
7,0,0,0,1,1,1,0.05912900458885882
8,0,0,1,1,0,1,0.059245437818558976
9,0,1,1,1,1,1,0.05913112416026117
