configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,111,3.147
1,tiff,1,1,0,1,111,3.179
10,png,1,0,1,1,111,3.152
11,png,1,0,0,1,111,3.151
12,png,0,1,0,0,111,3.176
13,png,0,0,0,0,111,3.177
14,png,0,0,0,1,111,3.201
15,png,0,1,1,0,111,3.144
2,tiff,1,0,1,1,111,3.191
3,tiff,1,0,0,1,111,3.186
4,tiff,0,1,0,0,111,3.165
5,tiff,0,0,0,0,111,3.18
6,tiff,0,0,0,1,111,3.183
7,tiff,0,1,1,0,111,3.171
8,png,1,1,1,1,111,3.139
9,png,1,1,0,1,111,3.155
