configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618072,1.84
1,50%,xz,-3,1,2618064,1.786
10,100%,xz,-9,1,2426816,2.989
11,50%,lzma,-6,16,2426397,2.952
12,75%,xz,-3,32,2618072,1.813
13,50%,lzma,-3,16,2617615,1.808
14,50%,lzma,-6,32,2426397,2.991
15,50%,xz,-6,32,2426824,2.986
16,75%,lzma,-3,16,2617615,1.811
17,75%,lzma,-6,32,2426397,2.961
18,100%,lzma,-6,1,2426397,2.997
19,75%,lzma,-3,1,2617615,1.8
2,75%,xz,-9,16,2426824,3.014
20,75%,lzma,-6,1,2426397,2.926
21,75%,lzma,-6,16,2426397,2.955
22,100%,xz,-9,32,2426824,2.997
23,100%,xz,-9,16,2426824,3.007
24,50%,lzma,-9,32,2426397,2.984
25,50%,lzma,-3,32,2617615,1.788
26,100%,xz,-3,1,2618064,1.814
27,100%,lzma,-9,16,2426397,2.972
28,100%,lzma,-3,1,2617615,1.788
29,50%,lzma,-6,1,2426397,2.936
3,100%,xz,-6,32,2426824,2.979
4,50%,lzma,-3,1,2617615,1.82
5,75%,xz,-3,1,2618064,1.818
6,100%,lzma,-6,16,2426397,3.106
7,75%,xz,-6,32,2426824,2.987
8,50%,xz,-3,32,2618072,1.83
9,75%,xz,-9,32,2426824,3.006
