configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.446
1,50%,xz,-3,1,515648,0.468
10,100%,xz,-9,1,453260,1.51
11,50%,lzma,-6,16,453144,1.436
12,75%,xz,-3,32,515656,0.469
13,50%,lzma,-3,16,515524,0.449
14,50%,lzma,-6,32,453144,1.404
15,50%,xz,-6,32,453268,1.483
16,75%,lzma,-3,16,515524,0.442
17,75%,lzma,-6,32,453144,1.427
18,100%,lzma,-6,1,453144,1.451
19,75%,lzma,-3,1,515524,0.432
2,75%,xz,-9,16,453268,1.531
20,75%,lzma,-6,1,453144,1.443
21,75%,lzma,-6,16,453144,1.422
22,100%,xz,-9,32,453268,1.483
23,100%,xz,-9,16,453268,1.501
24,50%,lzma,-9,32,453144,1.484
25,50%,lzma,-3,32,515524,0.455
26,100%,xz,-3,1,515648,0.436
27,100%,lzma,-9,16,453144,1.462
28,100%,lzma,-3,1,515524,0.429
29,50%,lzma,-6,1,453144,1.412
3,100%,xz,-6,32,453268,1.431
4,50%,lzma,-3,1,515524,0.453
5,75%,xz,-3,1,515648,0.463
6,100%,lzma,-6,16,453144,1.419
7,75%,xz,-6,32,453268,1.463
8,50%,xz,-3,32,515656,0.469
9,75%,xz,-9,32,453268,1.514
