configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001852,2.662
1,50%,xz,-3,1,3001844,2.635
10,100%,xz,-9,1,2750272,5.302
11,50%,lzma,-6,16,2749760,5.236
12,75%,xz,-3,32,3001852,2.642
13,50%,lzma,-3,16,3001334,2.675
14,50%,lzma,-6,32,2749760,5.248
15,50%,xz,-6,32,2750236,5.24
16,75%,lzma,-3,16,3001334,2.627
17,75%,lzma,-6,32,2749760,5.243
18,100%,lzma,-6,1,2749760,5.241
19,75%,lzma,-3,1,3001334,2.66
2,75%,xz,-9,16,2750280,5.307
20,75%,lzma,-6,1,2749760,5.293
21,75%,lzma,-6,16,2749760,5.224
22,100%,xz,-9,32,2750280,5.339
23,100%,xz,-9,16,2750280,5.366
24,50%,lzma,-9,32,2749803,5.332
25,50%,lzma,-3,32,3001334,2.638
26,100%,xz,-3,1,3001844,2.653
27,100%,lzma,-9,16,2749803,5.336
28,100%,lzma,-3,1,3001334,2.638
29,50%,lzma,-6,1,2749760,5.262
3,100%,xz,-6,32,2750236,5.255
4,50%,lzma,-3,1,3001334,2.63
5,75%,xz,-3,1,3001844,2.616
6,100%,lzma,-6,16,2749760,5.24
7,75%,xz,-6,32,2750236,5.253
8,50%,xz,-3,32,3001852,2.651
9,75%,xz,-9,32,2750280,5.334
