configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,27339.136520712127
1,1,1,0,1,0,1,27708.81361943607
10,1,0,1,1,1,0,27336.371315398854
11,1,0,1,1,1,1,27931.790567434327
12,0,0,1,1,1,1,28106.230308072398
13,1,0,1,0,1,1,27369.29110799101
14,0,1,1,1,0,0,27738.32771169892
15,0,0,1,0,0,1,28220.446842555302
16,1,1,1,1,0,1,27657.23831412538
17,0,1,0,1,0,1,27311.95717485115
18,0,1,0,0,1,0,27513.8738708994
19,0,1,0,0,0,1,28219.331935535763
2,1,0,1,1,0,0,27964.1276170928
20,1,0,0,0,0,1,25849.27802966463
21,0,0,0,0,0,1,27564.23155057072
22,1,1,0,1,0,0,27857.791545717417
23,0,1,1,0,1,0,27301.890655927924
24,1,1,1,1,1,0,28236.14452388213
25,0,1,1,0,0,1,27504.94401368646
26,1,1,1,0,0,0,27890.735255562806
27,0,0,1,0,1,0,27628.888766093827
28,1,0,0,0,1,0,27545.09821204768
29,1,1,0,0,1,1,27290.788812959847
3,1,0,1,0,0,0,28081.99943836001
4,1,1,1,1,1,1,28163.698682220536
5,1,0,0,1,1,1,26565.011223717247
6,1,0,0,1,0,1,27747.79474401272
7,0,0,0,1,1,1,27625.454093401666
8,0,0,1,1,0,1,28074.588566904557
9,0,1,1,1,1,1,27520.76441675244
