configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,76309.81602161216
1,1,1,0,1,0,1,75697.28745583157
10,1,0,1,1,1,0,75525.18704567822
11,1,0,1,1,1,1,87369.33806281035
12,0,0,1,1,1,1,75254.9411641819
13,1,0,1,0,1,1,87494.59830223731
14,0,1,1,1,0,0,74992.51012305147
15,0,0,1,0,0,1,82848.22933450338
16,1,1,1,1,0,1,75074.51145261673
17,0,1,0,1,0,1,76162.35559807785
18,0,1,0,0,1,0,72876.210501185
19,0,1,0,0,0,1,75722.94971784113
2,1,0,1,1,0,0,75230.19499290391
20,1,0,0,0,0,1,75564.5769585167
21,0,0,0,0,0,1,75801.47170073338
22,1,1,0,1,0,0,75080.7850476917
23,0,1,1,0,1,0,76228.93622976865
24,1,1,1,1,1,0,73975.45657096978
25,0,1,1,0,0,1,75045.59207332434
26,1,1,1,0,0,0,75236.66445169928
27,0,0,1,0,1,0,74729.56305250835
28,1,0,0,0,1,0,75077.27328352707
29,1,1,0,0,1,1,76140.65554667925
3,1,0,1,0,0,0,73693.30350424923
4,1,1,1,1,1,1,74870.69269840789
5,1,0,0,1,1,1,74785.31007111334
6,1,0,0,1,0,1,74484.66666100582
7,0,0,0,1,1,1,76514.3139152757
8,0,0,1,1,0,1,75727.80096310617
9,0,1,1,1,1,1,75159.13820127049
