configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382412,4.052
1,50%,xz,-3,1,3382412,4.024
10,100%,xz,-9,1,2830604,8.064
11,50%,lzma,-6,16,2831189,7.974
12,75%,xz,-3,32,3382412,4.005
13,50%,lzma,-3,16,3381840,3.999
14,50%,lzma,-6,32,2831189,7.938
15,50%,xz,-6,32,2831676,7.964
16,75%,lzma,-3,16,3381840,4.005
17,75%,lzma,-6,32,2831189,7.975
18,100%,lzma,-6,1,2831189,7.946
19,75%,lzma,-3,1,3381840,4.01
2,75%,xz,-9,16,2830604,8.164
20,75%,lzma,-6,1,2831189,7.954
21,75%,lzma,-6,16,2831189,7.985
22,100%,xz,-9,32,2830604,8.097
23,100%,xz,-9,16,2830604,8.161
24,50%,lzma,-9,32,2830116,8.127
25,50%,lzma,-3,32,3381840,3.956
26,100%,xz,-3,1,3382412,3.961
27,100%,lzma,-9,16,2830116,8.1
28,100%,lzma,-3,1,3381840,3.998
29,50%,lzma,-6,1,2831189,8.061
3,100%,xz,-6,32,2831676,8.04
4,50%,lzma,-3,1,3381840,4.057
5,75%,xz,-3,1,3382412,3.938
6,100%,lzma,-6,16,2831189,7.989
7,75%,xz,-6,32,2831676,8.001
8,50%,xz,-3,32,3382412,3.948
9,75%,xz,-9,32,2830604,8.172
