configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.637
1,50%,xz,-3,1,3001844,2.626
10,100%,xz,-9,1,2750272,5.314
11,50%,lzma,-6,16,2749760,5.218
12,75%,xz,-3,32,3001844,2.649
13,50%,lzma,-3,16,3001334,2.606
14,50%,lzma,-6,32,2749760,5.234
15,50%,xz,-6,32,2750228,5.276
16,75%,lzma,-3,16,3001334,2.592
17,75%,lzma,-6,32,2749760,5.247
18,100%,lzma,-6,1,2749760,5.264
19,75%,lzma,-3,1,3001334,2.618
2,75%,xz,-9,16,2750272,5.315
20,75%,lzma,-6,1,2749760,5.299
21,75%,lzma,-6,16,2749760,5.282
22,100%,xz,-9,32,2750272,5.343
23,100%,xz,-9,16,2750272,5.361
24,50%,lzma,-9,32,2749803,5.358
25,50%,lzma,-3,32,3001334,2.668
26,100%,xz,-3,1,3001844,2.603
27,100%,lzma,-9,16,2749803,5.369
28,100%,lzma,-3,1,3001334,2.656
29,50%,lzma,-6,1,2749760,5.235
3,100%,xz,-6,32,2750228,5.27
4,50%,lzma,-3,1,3001334,2.635
5,75%,xz,-3,1,3001844,2.63
6,100%,lzma,-6,16,2749760,5.243
7,75%,xz,-6,32,2750228,5.24
8,50%,xz,-3,32,3001844,2.614
9,75%,xz,-9,32,2750272,5.339
