configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.527
1,50%,xz,-3,1,2131652,2.505
10,100%,xz,-9,1,1738884,11.457
11,50%,lzma,-6,16,1778958,11.213
12,75%,xz,-3,32,2131652,2.511
13,50%,lzma,-3,16,2131278,2.485
14,50%,lzma,-6,32,1778958,11.289
15,50%,xz,-6,32,1779272,11.173
16,75%,lzma,-3,16,2131278,2.504
17,75%,lzma,-6,32,1778958,11.128
18,100%,lzma,-6,1,1778958,11.283
19,75%,lzma,-3,1,2131278,2.475
2,75%,xz,-9,16,1738884,11.495
20,75%,lzma,-6,1,1778958,11.173
21,75%,lzma,-6,16,1778958,11.151
22,100%,xz,-9,32,1738884,11.457
23,100%,xz,-9,16,1738884,11.572
24,50%,lzma,-9,32,1738572,11.451
25,50%,lzma,-3,32,2131278,2.485
26,100%,xz,-3,1,2131652,2.521
27,100%,lzma,-9,16,1738572,11.512
28,100%,lzma,-3,1,2131278,2.493
29,50%,lzma,-6,1,1778958,11.283
3,100%,xz,-6,32,1779272,11.247
4,50%,lzma,-3,1,2131278,2.497
5,75%,xz,-3,1,2131652,2.521
6,100%,lzma,-6,16,1778958,11.2
7,75%,xz,-6,32,1779272,11.292
8,50%,xz,-3,32,2131652,2.52
9,75%,xz,-9,32,1738884,11.531
