configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12638002.60942704
1,1,1,0,1,0,1,12492867.570485052
10,1,0,1,1,1,0,12193966.87027238
11,1,0,1,1,1,1,12643324.44618844
12,0,0,1,1,1,1,12569357.39041938
13,1,0,1,0,1,1,12426356.397950934
14,0,1,1,1,0,0,12641075.67975457
15,0,0,1,0,0,1,11838802.132838672
16,1,1,1,1,0,1,12472654.780160973
17,0,1,0,1,0,1,12491544.848038707
18,0,1,0,0,1,0,11936772.484640762
19,0,1,0,0,0,1,12497200.486497518
2,1,0,1,1,0,0,12633820.75529338
20,1,0,0,0,0,1,12694937.780397393
21,0,0,0,0,0,1,12651477.432917895
22,1,1,0,1,0,0,12593336.00566862
23,0,1,1,0,1,0,12560184.24390579
24,1,1,1,1,1,0,12517097.865953438
25,0,1,1,0,0,1,12500819.747505352
26,1,1,1,0,0,0,12596537.079491666
27,0,0,1,0,1,0,12542838.32869641
28,1,0,0,0,1,0,12633494.783606315
29,1,1,0,0,1,1,12528103.64972008
3,1,0,1,0,0,0,12528242.504776213
4,1,1,1,1,1,1,12627820.232811065
5,1,0,0,1,1,1,12638635.218209492
6,1,0,0,1,0,1,12493051.094818832
7,0,0,0,1,1,1,12511130.027948055
8,0,0,1,1,0,1,12415973.66593043
9,0,1,1,1,1,1,12479875.358592682
