configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,26171.4333570621
1,1,1,0,1,0,1,26301.80798628097
10,1,0,1,1,1,0,26313.158157868424
11,1,0,1,1,1,1,25113.576148129923
12,0,0,1,1,1,1,26265.95328337549
13,1,0,1,0,1,1,24990.12889908486
14,0,1,1,1,0,0,25968.022976506727
15,0,0,1,0,0,1,26533.99668325041
16,1,1,1,1,0,1,26390.655596666333
17,0,1,0,1,0,1,26264.435590411384
18,0,1,0,0,1,0,26308.79687241023
19,0,1,0,0,0,1,25708.725284274235
2,1,0,1,1,0,0,25092.087962823563
20,1,0,0,0,0,1,26391.561034443628
21,0,0,0,0,0,1,26581.322899278053
22,1,1,0,1,0,0,26377.0814814424
23,0,1,1,0,1,0,26497.85764820914
24,1,1,1,1,1,0,26106.797687982
25,0,1,1,0,0,1,25742.07980559581
26,1,1,1,0,0,0,24792.11808981689
27,0,0,1,0,1,0,24465.131071939715
28,1,0,0,0,1,0,26120.094972665316
29,1,1,0,0,1,1,26374.855267981715
3,1,0,1,0,0,0,26458.38625010584
4,1,1,1,1,1,1,25817.31154008008
5,1,0,0,1,1,1,26203.45938070744
6,1,0,0,1,0,1,26092.90116530897
7,0,0,0,1,1,1,26214.86225400629
8,0,0,1,1,0,1,25308.062389435407
9,0,1,1,1,1,1,26639.81373442237
