configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,77.57999500526395
1,1,1,0,1,0,1,83.97966647364288
10,1,0,1,1,1,0,104.38414534268585
11,1,0,1,1,1,1,94.37869825591015
12,0,0,1,1,1,1,90.58254115725036
13,1,0,1,0,1,1,89.57141872765533
14,0,1,1,1,0,0,96.78814103301994
15,0,0,1,0,0,1,93.77319577594619
16,1,1,1,1,0,1,92.78985834685227
17,0,1,0,1,0,1,106.57145351469008
18,0,1,0,0,1,0,84.57204190375691
19,0,1,0,0,0,1,92.57351284798924
2,1,0,1,1,0,0,88.37465950315884
20,1,0,0,0,0,1,84.57060293705078
21,0,0,0,0,0,1,92.18135987816513
22,1,1,0,1,0,0,83.59277699891786
23,0,1,1,0,1,0,98.17597555337429
24,1,1,1,1,1,0,84.98398903346289
25,0,1,1,0,0,1,71.97317456142723
26,1,1,1,0,0,0,85.98442177238539
27,0,0,1,0,1,0,89.58020211243965
28,1,0,0,0,1,0,95.9667483853852
29,1,1,0,0,1,1,101.18378418556264
3,1,0,1,0,0,0,94.71194670094229
4,1,1,1,1,1,1,98.17716355977647
5,1,0,0,1,1,1,82.95452064859974
6,1,0,0,1,0,1,91.97692736702535
7,0,0,0,1,1,1,84.17625786761016
8,0,0,1,1,0,1,86.19119372506945
9,0,1,1,1,1,1,105.78304198400936
