configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,85291.81827998131
1,1,1,0,1,0,1,85092.23956222425
10,1,0,1,1,1,0,85489.05381057199
11,1,0,1,1,1,1,85719.15456226484
12,0,0,1,1,1,1,86315.74368091072
13,1,0,1,0,1,1,85013.40363828464
14,0,1,1,1,0,0,85958.62433192958
15,0,0,1,0,0,1,85957.85589474907
16,1,1,1,1,0,1,84571.73844227822
17,0,1,0,1,0,1,84995.11533072195
18,0,1,0,0,1,0,86373.91839340367
19,0,1,0,0,0,1,84638.98847606317
2,1,0,1,1,0,0,85930.01670393594
20,1,0,0,0,0,1,85312.45430451666
21,0,0,0,0,0,1,84042.61801159367
22,1,1,0,1,0,0,84621.61992690215
23,0,1,1,0,1,0,83994.14325637903
24,1,1,1,1,1,0,85515.81084723593
25,0,1,1,0,0,1,87367.39922192342
26,1,1,1,0,0,0,86109.800328595
27,0,0,1,0,1,0,86554.36756800923
28,1,0,0,0,1,0,85547.67062675388
29,1,1,0,0,1,1,85884.18672012327
3,1,0,1,0,0,0,85801.76429019803
4,1,1,1,1,1,1,85444.99239368679
5,1,0,0,1,1,1,85876.09590779794
6,1,0,0,1,0,1,85083.17518498146
7,0,0,0,1,1,1,86224.55771975362
8,0,0,1,1,0,1,85571.8501472606
9,0,1,1,1,1,1,85660.86025946845
