configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,123931.86226212828
1,1,1,0,1,0,1,125075.9836600735
10,1,0,1,1,1,0,127987.87698829168
11,1,0,1,1,1,1,126399.5591183378
12,0,0,1,1,1,1,125063.31330235931
13,1,0,1,0,1,1,128046.71144033346
14,0,1,1,1,0,0,127501.25588737047
15,0,0,1,0,0,1,126803.78382490936
16,1,1,1,1,0,1,123233.44851552989
17,0,1,0,1,0,1,128377.45024410973
18,0,1,0,0,1,0,127606.35990097745
19,0,1,0,0,0,1,125802.46245740015
2,1,0,1,1,0,0,128070.98206109756
20,1,0,0,0,0,1,125749.30869317545
21,0,0,0,0,0,1,124789.7293061192
22,1,1,0,1,0,0,127272.61157035312
23,0,1,1,0,1,0,127186.00953895072
24,1,1,1,1,1,0,125771.76700528616
25,0,1,1,0,0,1,126900.8155915418
26,1,1,1,0,0,0,123393.56996106931
27,0,0,1,0,1,0,127570.87199793846
28,1,0,0,0,1,0,126529.26432089845
29,1,1,0,0,1,1,125059.71601439688
3,1,0,1,0,0,0,127679.18816464994
4,1,1,1,1,1,1,127864.64759863801
5,1,0,0,1,1,1,127825.42115280633
6,1,0,0,1,0,1,126094.18226661858
7,0,0,0,1,1,1,126863.14384631293
8,0,0,1,1,0,1,128061.46950536258
9,0,1,1,1,1,1,128381.57056878172
