configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.059977269148875176
1,1,1,0,1,0,1,0.06075357578434644
10,1,0,1,1,1,0,0.06124232336557457
11,1,0,1,1,1,1,0.0600408269248067
12,0,0,1,1,1,1,0.06036239445343315
13,1,0,1,0,1,1,0.06076517988686589
14,0,1,1,1,0,0,0.06105123026785884
15,0,0,1,0,0,1,0.06097208953243101
16,1,1,1,1,0,1,0.060257411040197176
17,0,1,0,1,0,1,0.06058211613148672
18,0,1,0,0,1,0,0.06100095713699799
19,0,1,0,0,0,1,0.06020485531944712
2,1,0,1,1,0,0,0.06114791582505126
20,1,0,0,0,0,1,0.06071479706359927
21,0,0,0,0,0,1,0.06089767490587576
22,1,1,0,1,0,0,0.06066273897182799
23,0,1,1,0,1,0,0.06088800829062273
24,1,1,1,1,1,0,0.061298865273937665
25,0,1,1,0,0,1,0.06032360229317215
26,1,1,1,0,0,0,0.061019033947296124
27,0,0,1,0,1,0,0.060800108763079536
28,1,0,0,0,1,0,0.06108648253244536
29,1,1,0,0,1,1,0.06109653586973921
3,1,0,1,0,0,0,0.06057604926216253
4,1,1,1,1,1,1,0.06028882438068795
5,1,0,0,1,1,1,0.0602605813270263
6,1,0,0,1,0,1,0.060732892218668136
7,0,0,0,1,1,1,0.06059143038698511
8,0,0,1,1,0,1,0.06113534441819105
9,0,1,1,1,1,1,0.060801286018618686
