configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.234991561738818
1,1,1,0,1,0,1,10.251779550588044
10,1,0,1,1,1,0,10.158685541138263
11,1,0,1,1,1,1,10.285370490593614
12,0,0,1,1,1,1,10.26118882956017
13,1,0,1,0,1,1,10.251892214652631
14,0,1,1,1,0,0,10.29423092097231
15,0,0,1,0,0,1,10.23405348111924
16,1,1,1,1,0,1,10.233209360155174
17,0,1,0,1,0,1,10.156674019071351
18,0,1,0,0,1,0,10.283742419974779
19,0,1,0,0,0,1,10.261372504864141
2,1,0,1,1,0,0,10.209854699926886
20,1,0,0,0,0,1,10.239450372516997
21,0,0,0,0,0,1,10.223042876847174
22,1,1,0,1,0,0,10.218943779685317
23,0,1,1,0,1,0,10.255955227289007
24,1,1,1,1,1,0,10.191005003636644
25,0,1,1,0,0,1,10.21970259145278
26,1,1,1,0,0,0,10.291901333876886
27,0,0,1,0,1,0,10.166289605127345
28,1,0,0,0,1,0,10.277145253387737
29,1,1,0,0,1,1,10.26826569978726
3,1,0,1,0,0,0,10.214242820690172
4,1,1,1,1,1,1,10.278313186978142
5,1,0,0,1,1,1,10.228680036001961
6,1,0,0,1,0,1,10.296913021869196
7,0,0,0,1,1,1,10.278677142487552
8,0,0,1,1,0,1,10.292252444961237
9,0,1,1,1,1,1,10.280447379009
