configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.10013164666626193
1,1,1,0,1,0,1,0.01618999806176224
10,1,0,1,1,1,0,0.016148408436655347
11,1,0,1,1,1,1,0.016122928782066163
12,0,0,1,1,1,1,0.0946708360761585
13,1,0,1,0,1,1,0.01592015785688243
14,0,1,1,1,0,0,0.10120618388661748
15,0,0,1,0,0,1,0.10111272981813088
16,1,1,1,1,0,1,0.016061606598224736
17,0,1,0,1,0,1,0.09778157005424153
18,0,1,0,0,1,0,0.09987832916089452
19,0,1,0,0,0,1,0.100481974771726
2,1,0,1,1,0,0,0.016052697014812392
20,1,0,0,0,0,1,0.016015134376604383
21,0,0,0,0,0,1,0.0991923200315962
22,1,1,0,1,0,0,0.01610942793445392
23,0,1,1,0,1,0,0.0916947301830115
24,1,1,1,1,1,0,0.016203517420438438
25,0,1,1,0,0,1,0.096126476124894
26,1,1,1,0,0,0,0.016208046889338357
27,0,0,1,0,1,0,0.09839711668992687
28,1,0,0,0,1,0,0.016166200029507385
29,1,1,0,0,1,1,0.016079780222800228
3,1,0,1,0,0,0,0.015865418624578027
4,1,1,1,1,1,1,0.01590806034849186
5,1,0,0,1,1,1,0.016022508673351952
6,1,0,0,1,0,1,0.016164441753365986
7,0,0,0,1,1,1,0.1014578062647769
8,0,0,1,1,0,1,0.0961003435706017
9,0,1,1,1,1,1,0.10071625706121123
