configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.07072262858646931
1,1,1,0,1,0,1,0.013876540118081804
10,1,0,1,1,1,0,0.013837225303969998
11,1,0,1,1,1,1,0.013899365593641409
12,0,0,1,1,1,1,0.06517650184035707
13,1,0,1,0,1,1,0.013846816591752634
14,0,1,1,1,0,0,0.0706560074394592
15,0,0,1,0,0,1,0.06909891208290543
16,1,1,1,1,0,1,0.013967963651532243
17,0,1,0,1,0,1,0.06855300056777533
18,0,1,0,0,1,0,0.07039062303217185
19,0,1,0,0,0,1,0.06799675433846161
2,1,0,1,1,0,0,0.013868793090472065
20,1,0,0,0,0,1,0.013811466877497658
21,0,0,0,0,0,1,0.0687371931133877
22,1,1,0,1,0,0,0.013954515353821001
23,0,1,1,0,1,0,0.0686809129758129
24,1,1,1,1,1,0,0.013964453393967378
25,0,1,1,0,0,1,0.06804543693299771
26,1,1,1,0,0,0,0.01399513346325772
27,0,0,1,0,1,0,0.07145509540765113
28,1,0,0,0,1,0,0.014062822089134274
29,1,1,0,0,1,1,0.013940697285103613
3,1,0,1,0,0,0,0.01391581072662073
4,1,1,1,1,1,1,0.013715387029856398
5,1,0,0,1,1,1,0.013823909784397966
6,1,0,0,1,0,1,0.013848410246130809
7,0,0,0,1,1,1,0.0684055799953608
8,0,0,1,1,0,1,0.0692239314900362
9,0,1,1,1,1,1,0.06867959412047052
