configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515648,0.448
1,50%,xz,-3,1,515648,0.472
10,100%,xz,-9,1,453260,1.489
11,50%,lzma,-6,16,453144,1.426
12,75%,xz,-3,32,515648,0.445
13,50%,lzma,-3,16,515524,0.449
14,50%,lzma,-6,32,453144,1.404
15,50%,xz,-6,32,453260,1.418
16,75%,lzma,-3,16,515524,0.443
17,75%,lzma,-6,32,453144,1.404
18,100%,lzma,-6,1,453144,1.439
19,75%,lzma,-3,1,515524,0.446
2,75%,xz,-9,16,453260,1.498
20,75%,lzma,-6,1,453144,1.429
21,75%,lzma,-6,16,453144,1.456
22,100%,xz,-9,32,453260,1.49
23,100%,xz,-9,16,453260,1.463
24,50%,lzma,-9,32,453144,1.449
25,50%,lzma,-3,32,515524,0.453
26,100%,xz,-3,1,515648,0.443
27,100%,lzma,-9,16,453144,1.455
28,100%,lzma,-3,1,515524,0.454
29,50%,lzma,-6,1,453144,1.401
3,100%,xz,-6,32,453260,1.415
4,50%,lzma,-3,1,515524,0.454
5,75%,xz,-3,1,515648,0.446
6,100%,lzma,-6,16,453144,1.407
7,75%,xz,-6,32,453260,1.449
8,50%,xz,-3,32,515648,0.476
9,75%,xz,-9,32,453260,1.509
