configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.78
1,50%,xz,-3,1,14777004,9.747
10,100%,xz,-9,1,13374160,27.191
11,50%,lzma,-6,16,13497551,24.153
12,75%,xz,-3,32,14777004,9.817
13,50%,lzma,-3,16,14775082,9.667
14,50%,lzma,-6,32,13497551,24.108
15,50%,xz,-6,32,13503600,24.157
16,75%,lzma,-3,16,14775082,9.656
17,75%,lzma,-6,32,13497551,23.96
18,100%,lzma,-6,1,13497551,23.928
19,75%,lzma,-3,1,14775082,9.613
2,75%,xz,-9,16,13374160,27.184
20,75%,lzma,-6,1,13497551,24.141
21,75%,lzma,-6,16,13497551,24.055
22,100%,xz,-9,32,13374160,27.376
23,100%,xz,-9,16,13374160,27.298
24,50%,lzma,-9,32,13365111,27.479
25,50%,lzma,-3,32,14775082,9.677
26,100%,xz,-3,1,14777004,9.703
27,100%,lzma,-9,16,13365111,27.217
28,100%,lzma,-3,1,14775082,9.665
29,50%,lzma,-6,1,13497551,24.212
3,100%,xz,-6,32,13503600,24.356
4,50%,lzma,-3,1,14775082,9.707
5,75%,xz,-3,1,14777004,9.781
6,100%,lzma,-6,16,13497551,24.126
7,75%,xz,-6,32,13503600,24.155
8,50%,xz,-3,32,14777004,9.854
9,75%,xz,-9,32,13374160,27.332
