configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.568
1,50%,xz,-3,1,2131652,2.569
10,100%,xz,-9,1,1738884,11.594
11,50%,lzma,-6,16,1778958,11.049
12,75%,xz,-3,32,2131652,2.548
13,50%,lzma,-3,16,2131278,2.576
14,50%,lzma,-6,32,1778958,11.1
15,50%,xz,-6,32,1779272,11.213
16,75%,lzma,-3,16,2131278,2.495
17,75%,lzma,-6,32,1778958,11.135
18,100%,lzma,-6,1,1778958,11.095
19,75%,lzma,-3,1,2131278,2.501
2,75%,xz,-9,16,1738884,11.508
20,75%,lzma,-6,1,1778958,11.044
21,75%,lzma,-6,16,1778958,11.101
22,100%,xz,-9,32,1738884,11.576
23,100%,xz,-9,16,1738884,11.565
24,50%,lzma,-9,32,1738572,11.501
25,50%,lzma,-3,32,2131278,2.503
26,100%,xz,-3,1,2131652,2.638
27,100%,lzma,-9,16,1738572,11.423
28,100%,lzma,-3,1,2131278,2.526
29,50%,lzma,-6,1,1778958,11.086
3,100%,xz,-6,32,1779272,11.199
4,50%,lzma,-3,1,2131278,2.502
5,75%,xz,-3,1,2131652,2.557
6,100%,lzma,-6,16,1778958,11.077
7,75%,xz,-6,32,1779272,11.147
8,50%,xz,-3,32,2131652,2.579
9,75%,xz,-9,32,1738884,11.584
