configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,1191069967.2136552
1,1,1,0,1,0,1,13932968.03739332
10,1,0,1,1,1,0,12872010.181895982
11,1,0,1,1,1,1,13527159.221833974
12,0,0,1,1,1,1,1193208125.7091534
13,1,0,1,0,1,1,11639874.51508034
14,0,1,1,1,0,0,1392539527.9655848
15,0,0,1,0,0,1,1187412073.6202135
16,1,1,1,1,0,1,13475390.846138325
17,0,1,0,1,0,1,1392311907.0500367
18,0,1,0,0,1,0,1192111099.8906965
19,0,1,0,0,0,1,1191384507.698119
2,1,0,1,1,0,0,13556353.769601755
20,1,0,0,0,0,1,13531175.932998436
21,0,0,0,0,0,1,1191515220.117543
22,1,1,0,1,0,0,13498410.820215534
23,0,1,1,0,1,0,1397161716.2712169
24,1,1,1,1,1,0,13732887.624683505
25,0,1,1,0,0,1,1191626095.4722962
26,1,1,1,0,0,0,13419864.281831315
27,0,0,1,0,1,0,1190306090.0677955
28,1,0,0,0,1,0,13921120.65869934
29,1,1,0,0,1,1,13361134.06767351
3,1,0,1,0,0,0,13895333.811037678
4,1,1,1,1,1,1,13867033.761884335
5,1,0,0,1,1,1,13904713.240490315
6,1,0,0,1,0,1,13453168.489973694
7,0,0,0,1,1,1,1191933854.6319618
8,0,0,1,1,0,1,1192855041.642987
9,0,1,1,1,1,1,1191893422.70182
