configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,31312.429155629037
1,1,1,0,1,0,1,26917.248303540426
10,1,0,1,1,1,0,26943.284386366693
11,1,0,1,1,1,1,27290.04404613109
12,0,0,1,1,1,1,27258.503290101347
13,1,0,1,0,1,1,26624.13904190373
14,0,1,1,1,0,0,26407.52086194148
15,0,0,1,0,0,1,26578.426291379288
16,1,1,1,1,0,1,27425.587524648745
17,0,1,0,1,0,1,26543.716173351702
18,0,1,0,0,1,0,25679.7427916962
19,0,1,0,0,0,1,26777.63317855861
2,1,0,1,1,0,0,26751.05733554119
20,1,0,0,0,0,1,27073.05121409098
21,0,0,0,0,0,1,26611.385947591534
22,1,1,0,1,0,0,26695.355275135684
23,0,1,1,0,1,0,26671.43196251064
24,1,1,1,1,1,0,27059.791314889386
25,0,1,1,0,0,1,26737.253014625283
26,1,1,1,0,0,0,27030.168370918786
27,0,0,1,0,1,0,26850.82754250486
28,1,0,0,0,1,0,27267.57122289604
29,1,1,0,0,1,1,25078.118338624816
3,1,0,1,0,0,0,26017.95238714713
4,1,1,1,1,1,1,26717.39409224982
5,1,0,0,1,1,1,26793.63276111065
6,1,0,0,1,0,1,25754.278429504102
7,0,0,0,1,1,1,25521.141713795707
8,0,0,1,1,0,1,26789.828437938682
9,0,1,1,1,1,1,27065.210919188685
