configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,111,3.16
1,tiff,1,1,0,1,111,3.195
10,png,1,0,1,1,111,3.171
11,png,1,0,0,1,111,3.178
12,png,0,1,0,0,111,3.188
13,png,0,0,0,0,111,3.181
14,png,0,0,0,1,111,3.159
15,png,0,1,1,0,111,3.187
2,tiff,1,0,1,1,111,3.165
3,tiff,1,0,0,1,111,3.147
4,tiff,0,1,0,0,111,3.178
5,tiff,0,0,0,0,111,3.19
6,tiff,0,0,0,1,111,3.181
7,tiff,0,1,1,0,111,3.182
8,png,1,1,1,1,111,3.149
9,png,1,1,0,1,111,3.144
