configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,1189134535.2803972
1,1,1,0,1,0,1,13042253.203160305
10,1,0,1,1,1,0,12706560.349827506
11,1,0,1,1,1,1,11913712.9780017
12,0,0,1,1,1,1,1205283558.1436262
13,1,0,1,0,1,1,13020500.64258814
14,0,1,1,1,0,0,1189193461.286348
15,0,0,1,0,0,1,1400931196.1642275
16,1,1,1,1,0,1,12748998.355406368
17,0,1,0,1,0,1,1188535721.9700222
18,0,1,0,0,1,0,1392008689.697766
19,0,1,0,0,0,1,1188206037.9687912
2,1,0,1,1,0,0,12624722.51372794
20,1,0,0,0,0,1,12765042.852129502
21,0,0,0,0,0,1,1388476453.529005
22,1,1,0,1,0,0,12744205.035151886
23,0,1,1,0,1,0,1188209821.6948578
24,1,1,1,1,1,0,12795060.69549183
25,0,1,1,0,0,1,1189318671.9201887
26,1,1,1,0,0,0,12974543.867344495
27,0,0,1,0,1,0,1392664576.6392298
28,1,0,0,0,1,0,12696798.225143727
29,1,1,0,0,1,1,12750381.532439806
3,1,0,1,0,0,0,12639155.714105168
4,1,1,1,1,1,1,13022408.391932713
5,1,0,0,1,1,1,11794816.878688294
6,1,0,0,1,0,1,12798050.899030453
7,0,0,0,1,1,1,1389079810.1916895
8,0,0,1,1,0,1,1187615789.5704436
9,0,1,1,1,1,1,1390283748.9885511
