configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,82754.82195796585
1,1,1,0,1,0,1,84346.46796213283
10,1,0,1,1,1,0,81975.35689611133
11,1,0,1,1,1,1,99187.07267109498
12,0,0,1,1,1,1,99157.23293015672
13,1,0,1,0,1,1,84731.97581410482
14,0,1,1,1,0,0,85766.02222935224
15,0,0,1,0,0,1,85083.32720733377
16,1,1,1,1,0,1,84961.03092394612
17,0,1,0,1,0,1,84593.62323116849
18,0,1,0,0,1,0,85549.74910397331
19,0,1,0,0,0,1,84779.55239278842
2,1,0,1,1,0,0,84996.83471787511
20,1,0,0,0,0,1,86172.29391852822
21,0,0,0,0,0,1,85389.41072255324
22,1,1,0,1,0,0,85369.38607715805
23,0,1,1,0,1,0,86196.15918534285
24,1,1,1,1,1,0,85458.29660763036
25,0,1,1,0,0,1,85880.76434910839
26,1,1,1,0,0,0,85279.22037054504
27,0,0,1,0,1,0,86199.27980501724
28,1,0,0,0,1,0,84967.28971764096
29,1,1,0,0,1,1,84766.23591291117
3,1,0,1,0,0,0,86103.41657495935
4,1,1,1,1,1,1,84482.54231624941
5,1,0,0,1,1,1,84965.13115982332
6,1,0,0,1,0,1,84356.85615831622
7,0,0,0,1,1,1,87056.12909100691
8,0,0,1,1,0,1,84508.4658045789
9,0,1,1,1,1,1,85938.41309563912
