configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.05930609478109303
1,1,1,0,1,0,1,0.059390057239897764
10,1,0,1,1,1,0,0.06005461454325129
11,1,0,1,1,1,1,0.059065546682015836
12,0,0,1,1,1,1,0.05948971180037516
13,1,0,1,0,1,1,0.0594096225119323
14,0,1,1,1,0,0,0.0601439141824816
15,0,0,1,0,0,1,0.05931776002345107
16,1,1,1,1,0,1,0.05941780444305405
17,0,1,0,1,0,1,0.05911813359373898
18,0,1,0,0,1,0,0.059415885718359776
19,0,1,0,0,0,1,0.05928325051706605
2,1,0,1,1,0,0,0.05965228567494731
20,1,0,0,0,0,1,0.059391867603043526
21,0,0,0,0,0,1,0.05922907819924592
22,1,1,0,1,0,0,0.06008939229319999
23,0,1,1,0,1,0,0.05930069712572456
24,1,1,1,1,1,0,0.05932513282393662
25,0,1,1,0,0,1,0.05989529096896084
26,1,1,1,0,0,0,0.05983112517929954
27,0,0,1,0,1,0,0.05956048466159476
28,1,0,0,0,1,0,0.05973601384598935
29,1,1,0,0,1,1,0.05948465989661985
3,1,0,1,0,0,0,0.05988299901558875
4,1,1,1,1,1,1,0.05930188349583323
5,1,0,0,1,1,1,0.059503619936406765
6,1,0,0,1,0,1,0.05891308339877836
7,0,0,0,1,1,1,0.059508908202706365
8,0,0,1,1,0,1,0.0592230416511048
9,0,1,1,1,1,1,0.05897776131641485
