configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12410471.363757255
1,1,1,0,1,0,1,12496845.461914798
10,1,0,1,1,1,0,12637139.238084622
11,1,0,1,1,1,1,12617534.190493548
12,0,0,1,1,1,1,12601327.9125366
13,1,0,1,0,1,1,12485574.37805766
14,0,1,1,1,0,0,12380275.176245112
15,0,0,1,0,0,1,12376530.19697114
16,1,1,1,1,0,1,12499184.678183446
17,0,1,0,1,0,1,12592630.822513867
18,0,1,0,0,1,0,12498842.807137545
19,0,1,0,0,0,1,12500766.98768372
2,1,0,1,1,0,0,12497776.044186268
20,1,0,0,0,0,1,12644145.055422487
21,0,0,0,0,0,1,12618217.227060515
22,1,1,0,1,0,0,12504370.551040694
23,0,1,1,0,1,0,12534256.75512494
24,1,1,1,1,1,0,12406249.271218147
25,0,1,1,0,0,1,12469766.922281815
26,1,1,1,0,0,0,12523374.661211515
27,0,0,1,0,1,0,12491229.25059222
28,1,0,0,0,1,0,12704055.30580591
29,1,1,0,0,1,1,12469185.152117275
3,1,0,1,0,0,0,12616166.27158814
4,1,1,1,1,1,1,12650760.232445018
5,1,0,0,1,1,1,12513191.68509294
6,1,0,0,1,0,1,12612637.445645845
7,0,0,0,1,1,1,12615258.955488853
8,0,0,1,1,0,1,12521633.737738188
9,0,1,1,1,1,1,12523885.386702552
