configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,81947.06219782021
1,1,1,0,1,0,1,98226.60701430307
10,1,0,1,1,1,0,96757.60430106902
11,1,0,1,1,1,1,83318.83585589443
12,0,0,1,1,1,1,82831.63591983952
13,1,0,1,0,1,1,84343.11013363069
14,0,1,1,1,0,0,83703.72230453088
15,0,0,1,0,0,1,97249.98439137753
16,1,1,1,1,0,1,82577.1673306559
17,0,1,0,1,0,1,83392.31254638176
18,0,1,0,0,1,0,83562.78280779306
19,0,1,0,0,0,1,83591.57557414037
2,1,0,1,1,0,0,82667.80924601419
20,1,0,0,0,0,1,83589.02519565474
21,0,0,0,0,0,1,84519.48685514907
22,1,1,0,1,0,0,83981.58015206209
23,0,1,1,0,1,0,82868.12548819685
24,1,1,1,1,1,0,83443.4856880654
25,0,1,1,0,0,1,84001.08596603936
26,1,1,1,0,0,0,84383.07994360173
27,0,0,1,0,1,0,84371.58901485286
28,1,0,0,0,1,0,84218.10771849692
29,1,1,0,0,1,1,82678.30755189447
3,1,0,1,0,0,0,84446.4287478613
4,1,1,1,1,1,1,83140.05349397322
5,1,0,0,1,1,1,84190.97982893573
6,1,0,0,1,0,1,83462.08751367107
7,0,0,0,1,1,1,83973.709846816
8,0,0,1,1,0,1,83796.20260748644
9,0,1,1,1,1,1,84520.95130697283
