configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.09590262643321176
1,1,1,0,1,0,1,0.016174589181203555
10,1,0,1,1,1,0,0.01622833884325757
11,1,0,1,1,1,1,0.016100540042584998
12,0,0,1,1,1,1,0.09455569648913924
13,1,0,1,0,1,1,0.01620715921865872
14,0,1,1,1,0,0,0.09794855649504412
15,0,0,1,0,0,1,0.09958320282833914
16,1,1,1,1,0,1,0.01617424834223816
17,0,1,0,1,0,1,0.09906524722488506
18,0,1,0,0,1,0,0.10021698379172496
19,0,1,0,0,0,1,0.09722614328324862
2,1,0,1,1,0,0,0.016172300026420516
20,1,0,0,0,0,1,0.01618544132259021
21,0,0,0,0,0,1,0.09629222183175568
22,1,1,0,1,0,0,0.016134424261691142
23,0,1,1,0,1,0,0.09912736787020604
24,1,1,1,1,1,0,0.01604996046818559
25,0,1,1,0,0,1,0.10000795165023932
26,1,1,1,0,0,0,0.016203936986115348
27,0,0,1,0,1,0,0.09082473143583172
28,1,0,0,0,1,0,0.01610897856301223
29,1,1,0,0,1,1,0.016128094953757548
3,1,0,1,0,0,0,0.016024084991821785
4,1,1,1,1,1,1,0.016108946086115784
5,1,0,0,1,1,1,0.015996004936992582
6,1,0,0,1,0,1,0.01617647829665964
7,0,0,0,1,1,1,0.09610027497778577
8,0,0,1,1,0,1,0.09605028590518652
9,0,1,1,1,1,1,0.10035796209920234
