configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677976,1.742
1,50%,xz,-3,1,1677976,1.733
10,100%,xz,-9,1,1317152,5.172
11,50%,lzma,-6,16,1316901,5.158
12,75%,xz,-3,32,1677976,1.726
13,50%,lzma,-3,16,1677670,1.711
14,50%,lzma,-6,32,1316901,5.166
15,50%,xz,-6,32,1317152,5.144
16,75%,lzma,-3,16,1677670,1.719
17,75%,lzma,-6,32,1316901,5.153
18,100%,lzma,-6,1,1316901,5.158
19,75%,lzma,-3,1,1677670,1.734
2,75%,xz,-9,16,1317152,5.194
20,75%,lzma,-6,1,1316901,5.139
21,75%,lzma,-6,16,1316901,5.158
22,100%,xz,-9,32,1317152,5.196
23,100%,xz,-9,16,1317152,5.209
24,50%,lzma,-9,32,1316901,5.188
25,50%,lzma,-3,32,1677670,1.748
26,100%,xz,-3,1,1677976,1.743
27,100%,lzma,-9,16,1316901,5.207
28,100%,lzma,-3,1,1677670,1.754
29,50%,lzma,-6,1,1316901,5.163
3,100%,xz,-6,32,1317152,5.142
4,50%,lzma,-3,1,1677670,1.736
5,75%,xz,-3,1,1677976,1.734
6,100%,lzma,-6,16,1316901,5.15
7,75%,xz,-6,32,1317152,5.195
8,50%,xz,-3,32,1677976,1.747
9,75%,xz,-9,32,1317152,5.23
