configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515648,0.45
1,50%,xz,-3,1,515648,0.479
10,100%,xz,-9,1,453260,1.583
11,50%,lzma,-6,16,453144,1.515
12,75%,xz,-3,32,515648,0.443
13,50%,lzma,-3,16,515524,0.467
14,50%,lzma,-6,32,453144,1.492
15,50%,xz,-6,32,453260,1.526
16,75%,lzma,-3,16,515524,0.462
17,75%,lzma,-6,32,453144,1.491
18,100%,lzma,-6,1,453144,1.522
19,75%,lzma,-3,1,515524,0.454
2,75%,xz,-9,16,453260,1.574
20,75%,lzma,-6,1,453144,1.487
21,75%,lzma,-6,16,453144,1.49
22,100%,xz,-9,32,453260,1.572
23,100%,xz,-9,16,453260,1.583
24,50%,lzma,-9,32,453144,1.571
25,50%,lzma,-3,32,515524,0.438
26,100%,xz,-3,1,515648,0.445
27,100%,lzma,-9,16,453144,1.539
28,100%,lzma,-3,1,515524,0.443
29,50%,lzma,-6,1,453144,1.491
3,100%,xz,-6,32,453260,1.498
4,50%,lzma,-3,1,515524,0.466
5,75%,xz,-3,1,515648,0.448
6,100%,lzma,-6,16,453144,1.503
7,75%,xz,-6,32,453260,1.516
8,50%,xz,-3,32,515648,0.445
9,75%,xz,-9,32,453260,1.558
