configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.672
1,50%,xz,-3,1,3001844,2.673
10,100%,xz,-9,1,2750272,5.598
11,50%,lzma,-6,16,2749760,5.43
12,75%,xz,-3,32,3001844,2.689
13,50%,lzma,-3,16,3001334,2.712
14,50%,lzma,-6,32,2749760,5.47
15,50%,xz,-6,32,2750228,5.44
16,75%,lzma,-3,16,3001334,2.678
17,75%,lzma,-6,32,2749760,5.509
18,100%,lzma,-6,1,2749760,5.461
19,75%,lzma,-3,1,3001334,2.686
2,75%,xz,-9,16,2750272,5.524
20,75%,lzma,-6,1,2749760,5.474
21,75%,lzma,-6,16,2749760,5.447
22,100%,xz,-9,32,2750272,5.553
23,100%,xz,-9,16,2750272,5.551
24,50%,lzma,-9,32,2749803,5.553
25,50%,lzma,-3,32,3001334,2.668
26,100%,xz,-3,1,3001844,2.695
27,100%,lzma,-9,16,2749803,5.519
28,100%,lzma,-3,1,3001334,2.68
29,50%,lzma,-6,1,2749760,5.439
3,100%,xz,-6,32,2750228,5.565
4,50%,lzma,-3,1,3001334,2.653
5,75%,xz,-3,1,3001844,2.697
6,100%,lzma,-6,16,2749760,5.423
7,75%,xz,-6,32,2750228,5.47
8,50%,xz,-3,32,3001844,2.68
9,75%,xz,-9,32,2750272,5.558
