configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.889
1,50%,xz,-3,1,14777004,9.95
10,100%,xz,-9,1,13374160,28.528
11,50%,lzma,-6,16,13497551,25.728
12,75%,xz,-3,32,14777004,9.901
13,50%,lzma,-3,16,14775082,9.91
14,50%,lzma,-6,32,13497551,25.707
15,50%,xz,-6,32,13503600,25.629
16,75%,lzma,-3,16,14775082,9.898
17,75%,lzma,-6,32,13497551,25.704
18,100%,lzma,-6,1,13497551,25.746
19,75%,lzma,-3,1,14775082,9.904
2,75%,xz,-9,16,13374160,28.757
20,75%,lzma,-6,1,13497551,25.83
21,75%,lzma,-6,16,13497551,25.764
22,100%,xz,-9,32,13374160,28.619
23,100%,xz,-9,16,13374160,28.625
24,50%,lzma,-9,32,13365111,28.728
25,50%,lzma,-3,32,14775082,9.86
26,100%,xz,-3,1,14777004,9.947
27,100%,lzma,-9,16,13365111,28.525
28,100%,lzma,-3,1,14775082,9.852
29,50%,lzma,-6,1,13497551,25.608
3,100%,xz,-6,32,13503600,25.643
4,50%,lzma,-3,1,14775082,9.895
5,75%,xz,-3,1,14777004,9.865
6,100%,lzma,-6,16,13497551,25.701
7,75%,xz,-6,32,13503600,25.592
8,50%,xz,-3,32,14777004,9.873
9,75%,xz,-9,32,13374160,28.478
