configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272440,2.31
1,50%,xz,-3,1,3272440,2.289
10,100%,xz,-9,1,2849908,5.909
11,50%,lzma,-6,16,2849620,5.802
12,75%,xz,-3,32,3272440,2.267
13,50%,lzma,-3,16,3271884,2.29
14,50%,lzma,-6,32,2849620,5.856
15,50%,xz,-6,32,2850104,5.853
16,75%,lzma,-3,16,3271884,2.298
17,75%,lzma,-6,32,2849620,5.83
18,100%,lzma,-6,1,2849620,5.954
19,75%,lzma,-3,1,3271884,2.295
2,75%,xz,-9,16,2849908,5.909
20,75%,lzma,-6,1,2849620,5.829
21,75%,lzma,-6,16,2849620,5.89
22,100%,xz,-9,32,2849908,5.88
23,100%,xz,-9,16,2849908,5.969
24,50%,lzma,-9,32,2849422,5.932
25,50%,lzma,-3,32,3271884,2.328
26,100%,xz,-3,1,3272440,2.313
27,100%,lzma,-9,16,2849422,5.917
28,100%,lzma,-3,1,3271884,2.314
29,50%,lzma,-6,1,2849620,5.828
3,100%,xz,-6,32,2850104,5.845
4,50%,lzma,-3,1,3271884,2.325
5,75%,xz,-3,1,3272440,2.308
6,100%,lzma,-6,16,2849620,5.839
7,75%,xz,-6,32,2850104,5.868
8,50%,xz,-3,32,3272440,2.28
9,75%,xz,-9,32,2849908,5.866
