configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853736,2.898
1,50%,xz,-3,1,4853736,2.89
10,100%,xz,-9,1,4415072,3.737
11,50%,lzma,-6,16,4414351,3.754
12,75%,xz,-3,32,4853736,2.894
13,50%,lzma,-3,16,4852943,2.888
14,50%,lzma,-6,32,4414351,3.779
15,50%,xz,-6,32,4415072,3.743
16,75%,lzma,-3,16,4852943,2.873
17,75%,lzma,-6,32,4414351,3.79
18,100%,lzma,-6,1,4414351,3.796
19,75%,lzma,-3,1,4852943,2.87
2,75%,xz,-9,16,4415072,3.706
20,75%,lzma,-6,1,4414351,3.806
21,75%,lzma,-6,16,4414351,3.791
22,100%,xz,-9,32,4415072,3.688
23,100%,xz,-9,16,4415072,3.709
24,50%,lzma,-9,32,4414351,3.753
25,50%,lzma,-3,32,4852943,2.862
26,100%,xz,-3,1,4853736,2.891
27,100%,lzma,-9,16,4414351,3.691
28,100%,lzma,-3,1,4852943,2.887
29,50%,lzma,-6,1,4414351,3.77
3,100%,xz,-6,32,4415072,3.772
4,50%,lzma,-3,1,4852943,2.892
5,75%,xz,-3,1,4853736,2.904
6,100%,lzma,-6,16,4414351,3.804
7,75%,xz,-6,32,4415072,3.759
8,50%,xz,-3,32,4853736,2.865
9,75%,xz,-9,32,4415072,3.692
