configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.013748826304433366
1,1,1,0,1,0,1,0.013762142300666792
10,1,0,1,1,1,0,0.013711545318021571
11,1,0,1,1,1,1,0.013666936835584882
12,0,0,1,1,1,1,0.01362802070243516
13,1,0,1,0,1,1,0.013731507119658584
14,0,1,1,1,0,0,0.013760530539158862
15,0,0,1,0,0,1,0.01359719860450565
16,1,1,1,1,0,1,0.013806146341217084
17,0,1,0,1,0,1,0.013738147592793279
18,0,1,0,0,1,0,0.013730269339131415
19,0,1,0,0,0,1,0.01381705981479687
2,1,0,1,1,0,0,0.013800921004377357
20,1,0,0,0,0,1,0.013689188708089516
21,0,0,0,0,0,1,0.013612160778286907
22,1,1,0,1,0,0,0.013771563964348277
23,0,1,1,0,1,0,0.013630509281164929
24,1,1,1,1,1,0,0.013573647228126264
25,0,1,1,0,0,1,0.013759747212525762
26,1,1,1,0,0,0,0.013774695808746906
27,0,0,1,0,1,0,0.01367764659373972
28,1,0,0,0,1,0,0.013664200896800708
29,1,1,0,0,1,1,0.013830181268721736
3,1,0,1,0,0,0,0.0137582890346568
4,1,1,1,1,1,1,0.01378466188660346
5,1,0,0,1,1,1,0.013671105294972638
6,1,0,0,1,0,1,0.013647179694793569
7,0,0,0,1,1,1,0.013654721864187034
8,0,0,1,1,0,1,0.01356621482286317
9,0,1,1,1,1,1,0.013732815903852091
